repo_name,ai_tool,commit_count,stars,language,url
camunda/camunda-modeler,copilot,35,1648,JavaScript,https://github.com/camunda/camunda-modeler
CanCLID/jyutping.org,copilot,2,117,MDX,https://github.com/CanCLID/jyutping.org
Canner/wren-engine,copilot,2,552,Java,https://github.com/Canner/wren-engine
canonical/mir,copilot,82,740,C++,https://github.com/canonical/mir
canonical/multipass,copilot,7,8933,C++,https://github.com/canonical/multipass
canonical/operator,copilot,19,258,Python,https://github.com/canonical/operator
canonical/snapcraft,copilot,6,1258,Python,https://github.com/canonical/snapcraft
canonical/snapcraft.io,copilot,53,174,TypeScript,https://github.com/canonical/snapcraft.io
canonical/ubuntu.com,copilot,14,288,HTML,https://github.com/canonical/ubuntu.com
canvasxyz/canvas,devin,1,132,TypeScript,https://github.com/canvasxyz/canvas
CaoMeiYouRen/caomei-auth,copilot,2,215,TypeScript,https://github.com/CaoMeiYouRen/caomei-auth
caorushizi/mediago,copilot,2,8994,TypeScript,https://github.com/caorushizi/mediago
caozhiyuan/copilot-api,copilot,1,117,TypeScript,https://github.com/caozhiyuan/copilot-api
Cap-go/capacitor-inappbrowser,devin,1,112,Java,https://github.com/Cap-go/capacitor-inappbrowser
Cap-go/capacitor-social-login,copilot,6,178,TypeScript,https://github.com/Cap-go/capacitor-social-login
Cap-go/capacitor-updater,copilot,11,681,Java,https://github.com/Cap-go/capacitor-updater
Cap-go/capgo,devin,76,182,TypeScript,https://github.com/Cap-go/capgo
capacitor-community/stripe,copilot,4,234,Kotlin,https://github.com/capacitor-community/stripe
capawesome-team/capacitor-plugins,copilot,2,427,Java,https://github.com/capawesome-team/capacitor-plugins
CAPESandbox/community,gemini,1,110,Python,https://github.com/CAPESandbox/community
Capsize-Games/airunner,copilot,24,1300,Python,https://github.com/Capsize-Games/airunner
CapSoftware/Cap,copilot,8,16912,TypeScript,https://github.com/CapSoftware/Cap
captbaritone/grats,claude,1,354,JavaScript,https://github.com/captbaritone/grats
captbaritone/webamp,,8,10982,TypeScript,https://github.com/captbaritone/webamp
CarGuo/GSYGithubAPP,copilot,41,2464,JavaScript,https://github.com/CarGuo/GSYGithubAPP
carlosperate/awesome-microbit,copilot,3,1137,HTML,https://github.com/carlosperate/awesome-microbit
CarlosZiegler/fullstack-start-template,cursor,4,275,TypeScript,https://github.com/CarlosZiegler/fullstack-start-template
caronc/apprise,,7,15968,Python,https://github.com/caronc/apprise
carterlasalle/mac_messages_mcp,copilot,2,237,Python,https://github.com/carterlasalle/mac_messages_mcp
cartography-cncf/cartography,copilot,7,3721,Python,https://github.com/cartography-cncf/cartography
carverauto/serviceradar,copilot,5,737,Elixir,https://github.com/carverauto/serviceradar
casbin/casbin-editor,copilot,70,105,TypeScript,https://github.com/casbin/casbin-editor
casbin/caswaf,copilot,34,556,Go,https://github.com/casbin/caswaf
casbin/node-casbin,copilot,23,2865,TypeScript,https://github.com/casbin/node-casbin
casbin/pycasbin,copilot,7,1690,Python,https://github.com/casbin/pycasbin
casdoor/casdoor,copilot,331,12987,Go,https://github.com/casdoor/casdoor
cased/kit,claude,1,1252,Python,https://github.com/cased/kit
casibase/casibase,copilot,322,4430,Go,https://github.com/casibase/casibase
cassandra/home-information,claude,3,500,Python,https://github.com/cassandra/home-information
CassiopeiaCode/q2api,copilot,6,246,Python,https://github.com/CassiopeiaCode/q2api
castorini/rank_llm,copilot,4,575,Python,https://github.com/castorini/rank_llm
caswaf/caswaf,copilot,7,556,Go,https://github.com/caswaf/caswaf
catalyst-cooperative/pudl,copilot,3,572,Python,https://github.com/catalyst-cooperative/pudl
CatchTheTornado/open-agents-builder,copilot,19,160,TypeScript,https://github.com/CatchTheTornado/open-agents-builder
CatchTheTornado/open-mercato,copilot,7,393,TypeScript,https://github.com/CatchTheTornado/open-mercato
Catfriend1/syncthing-android,copilot,92,1012,Java,https://github.com/Catfriend1/syncthing-android
catlog22/Claude-Code-Workflow,copilot,1,1295,TypeScript,https://github.com/catlog22/Claude-Code-Workflow
causify-ai/helpers,claude,1,142,Python,https://github.com/causify-ai/helpers
CaviraOSS/neuropilot,copilot,2,1377,TypeScript,https://github.com/CaviraOSS/neuropilot
CaviraOSS/PageLM,copilot,1,1377,TypeScript,https://github.com/CaviraOSS/PageLM
cawa-93/vite-electron-builder,copilot,6,2937,TypeScript,https://github.com/cawa-93/vite-electron-builder
cbcoutinho/nextcloud-mcp-server,claude,1,121,Python,https://github.com/cbcoutinho/nextcloud-mcp-server
cbh123/narrator,claude,1,4416,Python,https://github.com/cbh123/narrator
cbingb666/115master,copilot,6,862,TypeScript,https://github.com/cbingb666/115master
cBioPortal/cbioportal-frontend,copilot,10,133,TypeScript,https://github.com/cBioPortal/cbioportal-frontend
cc004/autopcr,copilot,3,229,Python,https://github.com/cc004/autopcr
ccbrown/cloud-snitch,copilot,2,372,TypeScript,https://github.com/ccbrown/cloud-snitch
CcSimple/electron-hiprint,copilot,2,232,JavaScript,https://github.com/CcSimple/electron-hiprint
ccxt/ccxt,cursor,2,40898,Python,https://github.com/ccxt/ccxt
ceccopierangiolieugenio/pyTermTk,copilot,1,860,Python,https://github.com/ceccopierangiolieugenio/pyTermTk
cedarjs/cedar,copilot,21,121,TypeScript,https://github.com/cedarjs/cedar
celestiaorg/celestia-app,coderabbit,37,406,Go,https://github.com/celestiaorg/celestia-app
celestiaorg/docs,coderabbit,36,181,MDX,https://github.com/celestiaorg/docs
CelestoAI/agentor,copilot,8,152,Python,https://github.com/CelestoAI/agentor
cellajs/cella,copilot,5,448,TypeScript,https://github.com/cellajs/cella
celtrix-os/Celtrix,copilot,2,108,JavaScript,https://github.com/celtrix-os/Celtrix
censusreporter/censusreporter,copilot,3,799,HTML,https://github.com/censusreporter/censusreporter
CenterForTheBuiltEnvironment/pythermalcomfort,coderabbit,10,205,Python,https://github.com/CenterForTheBuiltEnvironment/pythermalcomfort
centreon/centreon,coderabbit,161,142,PHP,https://github.com/centreon/centreon
ceoloide/ergogen-footprints,copilot,1,116,JavaScript,https://github.com/ceoloide/ergogen-footprints
ceorkm/grably,claude,1,285,TypeScript,https://github.com/ceorkm/grably
ceph/ceph,copilot,6,16187,C++,https://github.com/ceph/ceph
CEPT-VZG/digipin,copilot,2,413,,https://github.com/CEPT-VZG/digipin
cert-ee/cuckoo3,copilot,1,801,Python,https://github.com/cert-ee/cuckoo3
CERTCC/SSVC,copilot,12,172,Python,https://github.com/CERTCC/SSVC
certd/certd,copilot,3,4441,JavaScript,https://github.com/certd/certd
CesiumGS/cesium,,2,14888,JavaScript,https://github.com/CesiumGS/cesium
CEXT-Dan/PyRx,copilot,4,129,C++,https://github.com/CEXT-Dan/PyRx
cf-pages/Telegraph-Image,copilot,3,4405,HTML,https://github.com/cf-pages/Telegraph-Image
cfrs2005/claude-init,claude,5,1046,Shell,https://github.com/cfrs2005/claude-init
cgoinglove/better-chatbot,gemini,1,1015,TypeScript,https://github.com/cgoinglove/better-chatbot
chaibuilder/sdk,copilot,34,405,TypeScript,https://github.com/chaibuilder/sdk
Chainlit/chainlit,devin,2,11554,Python,https://github.com/Chainlit/chainlit
chaiNNer-org/chaiNNer,copilot,82,5610,Python,https://github.com/chaiNNer-org/chaiNNer
ChainSafe/lodestar,gemini,16,1390,TypeScript,https://github.com/ChainSafe/lodestar
chainstacklabs/pump-fun-bot,coderabbit,7,890,Python,https://github.com/chainstacklabs/pump-fun-bot
chainwayxyz/citrea,copilot,37,284,Rust,https://github.com/chainwayxyz/citrea
chaitin/KoalaQA,copilot,4,425,TypeScript,https://github.com/chaitin/KoalaQA
chaitin/PandaWiki,gemini,2,9111,TypeScript,https://github.com/chaitin/PandaWiki
chakra-ui/zag,cursor,15,4967,TypeScript,https://github.com/chakra-ui/zag
change-every/Extreme-Parkour-Onboard,copilot,2,105,Python,https://github.com/change-every/Extreme-Parkour-Onboard
ChangemakerStudios/Papercut-SMTP,,44,3274,C#,https://github.com/ChangemakerStudios/Papercut-SMTP
channel-io/bezier-react,cursor,7,274,TypeScript,https://github.com/channel-io/bezier-react
chanzuckerberg/cellxgene-census,copilot,1,117,Jupyter Notebook,https://github.com/chanzuckerberg/cellxgene-census
chaos-mesh/chaos-mesh,claude,1,7527,Go,https://github.com/chaos-mesh/chaos-mesh
chaoss/augur,copilot,4,687,Python,https://github.com/chaoss/augur
chase-manning/pokemon-tcg-pocket-cards,copilot,2,127,Python,https://github.com/chase-manning/pokemon-tcg-pocket-cards
chatboxai/chatbox,claude,4,38490,TypeScript,https://github.com/chatboxai/chatbox
ChatGPTBox-dev/chatGPTBox,gemini,14,10736,JavaScript,https://github.com/ChatGPTBox-dev/chatGPTBox
ChatLunaLab/chatluna,gemini,7,394,TypeScript,https://github.com/ChatLunaLab/chatluna
chatwoot/chatwoot,copilot,49,27225,Ruby,https://github.com/chatwoot/chatwoot
chebpy/chebpy,copilot,4,148,Python,https://github.com/chebpy/chebpy
CherryHQ/cherry-studio,copilot,54,39608,TypeScript,https://github.com/CherryHQ/cherry-studio
CherryHQ/cherry-studio-app,copilot,3,2598,TypeScript,https://github.com/CherryHQ/cherry-studio-app
chhoumann/quickadd,devin,7,2064,TypeScript,https://github.com/chhoumann/quickadd
chi111i/BypassAIGC,copilot,30,747,Python,https://github.com/chi111i/BypassAIGC
Chia-Network/chia-blockchain,copilot,4,10860,Python,https://github.com/Chia-Network/chia-blockchain
chigwell/telegram-mcp,gemini,1,701,Python,https://github.com/chigwell/telegram-mcp
ChipaDevTeam/PocketOptionAPI,copilot,8,111,Python,https://github.com/ChipaDevTeam/PocketOptionAPI
chipsalliance/caliptra-rtl,copilot,4,127,SystemVerilog,https://github.com/chipsalliance/caliptra-rtl
ChiR24/Unreal_mcp,copilot,2,275,C++,https://github.com/ChiR24/Unreal_mcp
chonkie-inc/chonkie,copilot,5,3739,Python,https://github.com/chonkie-inc/chonkie
chris-schra/mcp-funnel,claude,3,148,TypeScript,https://github.com/chris-schra/mcp-funnel
chrisdoc/hevy-mcp,gemini,3,113,TypeScript,https://github.com/chrisdoc/hevy-mcp
christianhelle/apiclientcodegen,copilot,81,199,C#,https://github.com/christianhelle/apiclientcodegen
christianhelle/httpgenerator,copilot,28,121,C#,https://github.com/christianhelle/httpgenerator
ChristianLempa/boilerplates,copilot,10,7434,Python,https://github.com/ChristianLempa/boilerplates
ChristopheZhao/ChaGPT-API-Call,devin,4,116,TypeScript,https://github.com/ChristopheZhao/ChaGPT-API-Call
ChrisWiles/claude-code-showcase,,4,5432,JavaScript,https://github.com/ChrisWiles/claude-code-showcase
chrmarti/vscode-regex,copilot,2,169,TypeScript,https://github.com/chrmarti/vscode-regex
chroma-core/chroma-mcp,copilot,1,492,Python,https://github.com/chroma-core/chroma-mcp
ChurchCRM/CRM,copilot,41,813,PHP,https://github.com/ChurchCRM/CRM
cially/cially,copilot,2,206,TypeScript,https://github.com/cially/cially
Cinnamon/kotaemon,copilot,2,25016,Python,https://github.com/Cinnamon/kotaemon
cipherstash/protectjs,copilot,2,137,TypeScript,https://github.com/cipherstash/protectjs
circleci/circleci-docs,claude,1,838,HTML,https://github.com/circleci/circleci-docs
CitizenLabDotCo/citizenlab,copilot,5,229,TypeScript,https://github.com/CitizenLabDotCo/citizenlab
civitai/civitai,copilot,2,7011,TypeScript,https://github.com/civitai/civitai
cjpais/Handy,,5,16760,Rust,https://github.com/cjpais/Handy
clappr/clappr,copilot,6,7416,JavaScript,https://github.com/clappr/clappr
claraverse-space/ClaraVerse,,11,3734,Go,https://github.com/claraverse-space/ClaraVerse
clash-verge-rev/clash-verge-rev,copilot,17,96765,TypeScript,https://github.com/clash-verge-rev/clash-verge-rev
Class-Widgets/Class-Widgets,copilot,15,776,Python,https://github.com/Class-Widgets/Class-Widgets
classroomio/classroomio,cursor,7,1416,Svelte,https://github.com/classroomio/classroomio
claude-did-this/claude-hub,claude,8,344,TypeScript,https://github.com/claude-did-this/claude-hub
clauderic/dnd-kit,,43,16712,TypeScript,https://github.com/clauderic/dnd-kit
Clay-foundation/model,copilot,12,533,Python,https://github.com/Clay-foundation/model
clduab11/gemini-flow,copilot,66,371,TypeScript,https://github.com/clduab11/gemini-flow
Cleanuparr/Cleanuparr,copilot,9,1925,C#,https://github.com/Cleanuparr/Cleanuparr
clearflask/clearflask,claude,17,427,TypeScript,https://github.com/clearflask/clearflask
cleder/fastkml,sourcery,20,248,Python,https://github.com/cleder/fastkml
clemensv/avrotize,copilot,64,112,Python,https://github.com/clemensv/avrotize
clercjs/clerc,copilot,1,202,TypeScript,https://github.com/clercjs/clerc
clerk/clerk-docs,cursor,2,181,MDX,https://github.com/clerk/clerk-docs
clerk/javascript,copilot,13,1660,TypeScript,https://github.com/clerk/javascript
ClickHouse/click-ui,copilot,2,114,TypeScript,https://github.com/ClickHouse/click-ui
ClickHouse/clickhouse-connect,copilot,1,465,Python,https://github.com/ClickHouse/clickhouse-connect
ClickHouse/clickhouse-docs,copilot,9,188,MDX,https://github.com/ClickHouse/clickhouse-docs
clidey/dory,claude,8,149,TypeScript,https://github.com/clidey/dory
clidey/whodb,claude,65,4554,Go,https://github.com/clidey/whodb
clientIO/joint,,3,5207,JavaScript,https://github.com/clientIO/joint
clockworklabs/SpacetimeDB,,17,22143,Rust,https://github.com/clockworklabs/SpacetimeDB
cloud-copilot/iam-lens,copilot,11,262,TypeScript,https://github.com/cloud-copilot/iam-lens
Cloudable-dev/netgoat,copilot,3,680,JavaScript,https://github.com/Cloudable-dev/netgoat
cloudamqp/amqp-client.js,copilot,41,234,TypeScript,https://github.com/cloudamqp/amqp-client.js
cloudamqp/lavinmq,copilot,18,859,Crystal,https://github.com/cloudamqp/lavinmq
cloudera/hue,copilot,3,1467,JavaScript,https://github.com/cloudera/hue
cloudflare/agents,copilot,2,3139,TypeScript,https://github.com/cloudflare/agents
cloudflare/chanfana,gemini,2,695,TypeScript,https://github.com/cloudflare/chanfana
cloudflare/playwright-mcp,copilot,4,222,TypeScript,https://github.com/cloudflare/playwright-mcp
cloudflare/sandbox-sdk,claude,6,881,TypeScript,https://github.com/cloudflare/sandbox-sdk
cloudflare/vibesdk,copilot,4,4759,TypeScript,https://github.com/cloudflare/vibesdk
cloudflare/workerd,copilot,3,7497,C++,https://github.com/cloudflare/workerd
cloudflare/workers-sdk,claude,18,3778,TypeScript,https://github.com/cloudflare/workers-sdk
cloudflare/workers.cloudflare.com,copilot,2,156,JavaScript,https://github.com/cloudflare/workers.cloudflare.com
cloudpipe/cloudpickle,copilot,5,1886,Python,https://github.com/cloudpipe/cloudpickle
cloudscribe/cloudscribe,,38,1376,C#,https://github.com/cloudscribe/cloudscribe
cloudwego/abcoder,copilot,1,323,Go,https://github.com/cloudwego/abcoder
clr2of8/DPAT,copilot,2,1023,Python,https://github.com/clr2of8/DPAT
clusterio/clusterio,copilot,6,373,TypeScript,https://github.com/clusterio/clusterio
clusterzx/paperless-ai,copilot,1,5210,JavaScript,https://github.com/clusterzx/paperless-ai
cmer/ultimate_turbo_modal,claude,1,239,Ruby,https://github.com/cmer/ultimate_turbo_modal
cmintey/wishlist,copilot,2,473,TypeScript,https://github.com/cmintey/wishlist
cncf/sandbox,copilot,1,175,JavaScript,https://github.com/cncf/sandbox
cnpm/cnpmcore,coderabbit,4,697,TypeScript,https://github.com/cnpm/cnpmcore
cnpm/cnpmweb,copilot,4,136,TypeScript,https://github.com/cnpm/cnpmweb
CNSeniorious000/free-chat,copilot,4,189,TypeScript,https://github.com/CNSeniorious000/free-chat
cockpit-project/cockpit-machines,copilot,5,413,TypeScript,https://github.com/cockpit-project/cockpit-machines
cockroachdb/cockroach,claude,1,31848,Go,https://github.com/cockroachdb/cockroach
cocoindex-io/cocoindex,gemini,4,6063,Rust,https://github.com/cocoindex-io/cocoindex
Code-A2Z/code-a2z,copilot,6,153,TypeScript,https://github.com/Code-A2Z/code-a2z
code-charity/ImprovedTube,,4,4240,JavaScript,https://github.com/code-charity/ImprovedTube
code-yeongyu/oh-my-opencode,,10,36640,TypeScript,https://github.com/code-yeongyu/oh-my-opencode
code100x/daily-code,devin,10,955,TypeScript,https://github.com/code100x/daily-code
code100x/latent-booking,devin,7,116,TypeScript,https://github.com/code100x/latent-booking
CodebuffAI/codebuff,claude,2,2782,TypeScript,https://github.com/CodebuffAI/codebuff
codecentric/c4-genai-suite,copilot,6,164,TypeScript,https://github.com/codecentric/c4-genai-suite
codecentric/spring-boot-admin,copilot,10,12802,Java,https://github.com/codecentric/spring-boot-admin
codeceptjs/CodeceptJS,copilot,120,4219,JavaScript,https://github.com/codeceptjs/CodeceptJS
codecrafters-io/frontend,coderabbit,5,107,TypeScript,https://github.com/codecrafters-io/frontend
codeflash-ai/codeflash,codeflash,409,216,Python,https://github.com/codeflash-ai/codeflash
codegen-sh/codegen,devin,2,516,Python,https://github.com/codegen-sh/codegen
codegen-sh/codegen-sdk,devin,48,516,Python,https://github.com/codegen-sh/codegen-sdk
Codegres-com/Simple-Whatsapp-API,gemini,5,151,JavaScript,https://github.com/Codegres-com/Simple-Whatsapp-API
Codehagen/Badget,cursor,15,2723,TypeScript,https://github.com/Codehagen/Badget
codelibs/fess,copilot,7,1085,Java,https://github.com/codelibs/fess
codelion/openevolve,claude,2,5372,Python,https://github.com/codelion/openevolve
codelitdev/courselit,gemini,10,1108,TypeScript,https://github.com/codelitdev/courselit
codemod-com/codemod,devin,15,936,Rust,https://github.com/codemod-com/codemod
codemod/codemod,copilot,4,936,Rust,https://github.com/codemod/codemod
codemonkey85/PKMDS-Blazor,copilot,41,162,C#,https://github.com/codemonkey85/PKMDS-Blazor
